guid（新生产链路）,ID（旧生产链路）,学科,年级,册次,章节,课程名称,内容类型,一句话介绍,url,其它tab,,学名确认版,url确认版,封面压图压缩前url,封面压图压缩后url
7508f616029e4014acd2b3ef2080afde,,语文,初三,下册,第三单元,渔家傲·秋思,古诗词,渔家傲·秋思,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_8960a370b1aa23de05ab00ac924cda5c_topxise.jpg,必背古诗;教材精讲,,渔家傲·秋思,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_991f6c1dee8e49b01b5aaf1d4c5be720.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/4c10ec621aa9c274f8741b08f1b6f181.png,https://cdn-private.sm.cn/souti-imgs-lasting/4c10ec621aa9c274f8741b08f1b6f181.jpg
86a83c65f54d48f38cb3bd425f64d8a5,,语文,初三,下册,第三单元,满江红,古诗词,满江红,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_2bfab0aa1f2de02b6e1c367f26972702_topxise.jpg,必背古诗;教材精讲,,满江红,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b6c8b4b6764095ed3c9f70c8b1d0bf31.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/73c41a0c05750501b38502287f18046a.png,https://cdn-private.sm.cn/souti-imgs-lasting/73c41a0c05750501b38502287f18046a.jpg
eea276a970fe4a4ea206ad86c9e1ef4f,,语文,初三,下册,第三单元,破阵子·为陈同甫赋壮词以寄之,古诗词,破阵子·为陈同甫赋壮词以寄之,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_0c05adbd4444a4e61966bb525a2e27df_topxise.jpg,必背古诗;教材精讲,,破阵子·为陈同甫赋壮词以寄之,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6c073892b7095bcf7260d50384dc4d41.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/be37383b89a9854a7c85bc3089bd1c88.png,https://cdn-private.sm.cn/souti-imgs-lasting/be37383b89a9854a7c85bc3089bd1c88.jpg
812cd7f71dbe430fa53698291c4c8220,,语文,初三,下册,第三单元,送东阳马生序,文言文,送东阳马生序,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_66ce27b87176425b0f84e8f3d214a64c_topxise.jpg,必背古诗;教材精讲,,送东阳马生序,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_82aa0b0730511f416f71bdf630b9aa01.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/a6b5d75b68c16958aad5b2c2fecdc6f8.png,https://cdn-private.sm.cn/souti-imgs-lasting/a6b5d75b68c16958aad5b2c2fecdc6f8.jpg
7789847302e54c5492ec0bb2ddb208ba,,语文,初三,下册,第三单元,鱼我所欲也,文言文,鱼我所欲也,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_9d250d2e164dc9b67e44867c051ec1a2_topxise.jpg,必背古诗;教材精讲,,鱼我所欲也,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_7047ac90436a163db384adef6dd65249.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/76a6a04837585a9c178f3b7b9374fd38.png,https://cdn-private.sm.cn/souti-imgs-lasting/76a6a04837585a9c178f3b7b9374fd38.jpg
cfaf696cf0854cc3a2778c2980755e1f,,语文,初三,下册,第二单元,审题立意,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_28439416f7a2bf99e25e6168a445f2f7_topxise.jpg,教材精讲,,审题立意,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6c5fa27679fd39fb2d71d4c11ee28976.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/f8073a18afdf976673e6a228dec20ed1.png,https://cdn-private.sm.cn/souti-imgs-lasting/f8073a18afdf976673e6a228dec20ed1.jpg
96e44d195dfe4adb95b3e50a299debf9,,语文,初三,下册,第二单元,变色龙,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/sd_038c7d9fa034692b0cca63d9255756a0_topxise.jpg,教材精讲,,变色龙,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_28038c39a1022085bb5814f69043fb96.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/cfe4daeb3b088cd375f1c2fd25c0ad08.png,https://cdn-private.sm.cn/souti-imgs-lasting/cfe4daeb3b088cd375f1c2fd25c0ad08.jpg
91535054c4e0415bab04125faa446553,,语文,初三,下册,第二单元,孔乙己,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/sd_1278bdd6a13b65ae86541aac7b4550c3_topxise.jpg,教材精讲,,孔乙己,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_3ec3734dd4938a501d0afe8d64e4db39.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/190393de17793e230028ff536e09a5c9.png,https://cdn-private.sm.cn/souti-imgs-lasting/190393de17793e230028ff536e09a5c9.jpg
e7a3bdb9ce584bbdbbe71c8fbfc3c50b,,语文,初三,下册,第二单元,溜索,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_dc9b0575be168aa077d88ef6ea48c544_topxise.jpg,教材精讲,,溜索,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_842fe080132021316b95d485046dc73d.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/2ff67e4e8258a61b587a4a6909080d29.png,https://cdn-private.sm.cn/souti-imgs-lasting/2ff67e4e8258a61b587a4a6909080d29.jpg
ed7127c2c76e44d98b7bbb7fdad30f2f,,语文,初三,下册,第二单元,蒲柳人家（节选）,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/sd_a2c3b67ae8102f4f3a4731cbf9f5ca32_topxise.jpg,教材精讲,,蒲柳人家（节选）,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6131dc9e63a3a8ac85741530828ef4ba.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/b92affdcee8157f6db7c62ac410f51b1.png,https://cdn-private.sm.cn/souti-imgs-lasting/b92affdcee8157f6db7c62ac410f51b1.jpg
f18f623a914748759826a42cf5ac6779,,语文,初三,下册,第五单元,天下第一楼,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_f708b0492c831775192203f7da155cd0_topxise.jpg,教材精讲,,天下第一楼,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_74f77068831c7924409fd2c3110e09e2.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/54496b4fd1b11272d53c9b6791303f63.png,https://cdn-private.sm.cn/souti-imgs-lasting/54496b4fd1b11272d53c9b6791303f63.jpg
06b28451123649bca08d21643366c9df,,语文,初三,下册,第五单元,屈原（节选）,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_2410c080928a84dbe671266bc5b4c58b_topxise.jpg,教材精讲,,屈原（节选）,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_2311a49e851d86d15882c2e74d945c56.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/e83ae71c0be5c0177cad92397da55b6f.png,https://cdn-private.sm.cn/souti-imgs-lasting/e83ae71c0be5c0177cad92397da55b6f.jpg
6753b294760149fea7ccc45cded576d3,,语文,初三,下册,第五单元,枣儿,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_317748be2b498ed94a5f68463352edb3_topxise.jpg,教材精讲,,枣儿,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_5a4d93c027a8f44531104ae7529ab8dd.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/68e75d99095d693ee18612a50d68a4de.png,https://cdn-private.sm.cn/souti-imgs-lasting/68e75d99095d693ee18612a50d68a4de.jpg
49b75d8399974c5db6bc1a53a9dcd4e6,,语文,初三,下册,第六单元,有创意的表达,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ae5f2cd4cbf4229d932fa9cf99162211_topxise.jpg,教材精讲,,有创意的表达,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_a415e46c3bf0ac36ca915096a250dd95.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/2bf85d08b2f449aeb26857bdd20c6268.png,https://cdn-private.sm.cn/souti-imgs-lasting/2bf85d08b2f449aeb26857bdd20c6268.jpg
d89ec0fe16f84f2c9060a3839548f678,,语文,初三,下册,第六单元,出师表,文言文,出师表,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_aad622df187dc2893cf78961c5958eb2_topxise.jpg,必背古诗;教材精讲,,出师表,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_fbdb0bc98e141d786d1cd3cfdced37f5.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/70154847caf37243b79763c78dd0e50f.png,https://cdn-private.sm.cn/souti-imgs-lasting/70154847caf37243b79763c78dd0e50f.jpg
0a397346fdaf4cad8b05930477d4c9bc,,语文,初三,下册,第六单元,别云间,古诗词,别云间,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_fe888a553efcfad98ebdf778f5feb4f1_topxise.jpg,必背古诗;教材精讲,,别云间,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_79c983560cd84e5f98d33c2a1c46812a.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/fde1ca09866b1330175f5bf32bfe9b07.png,https://cdn-private.sm.cn/souti-imgs-lasting/fde1ca09866b1330175f5bf32bfe9b07.jpg
104cbcaede744c7ab5c2b133b139a046,,语文,初三,下册,第六单元,十五从军征,古诗词,十五从军征,https://cdn-private.sm.cn/souti-imgs-lasting/sd_d8412433079664c5c505a73d56d63917_topxise.jpg,必背古诗;教材精讲,,十五从军征,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_00848ddb8341eab2919b6a2c80a3b670.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/68dee9709fa62dc7c23a325cf86d05ec.png,https://cdn-private.sm.cn/souti-imgs-lasting/68dee9709fa62dc7c23a325cf86d05ec.jpg
dd0dfc7366f548edb1dccd8fcf4e182f,,语文,初三,下册,第六单元,南乡子·登京口北固亭有怀,古诗词,南乡子·登京口北固亭有怀,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b9212d1bda919bb956f043b51c2ba631_topxise.jpg,必背古诗;教材精讲,,南乡子·登京口北固亭有怀,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_907ab96efea5fe6293559a4e450654e0.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/0f430ee341c0374bd3262c01da00b2bf.png,https://cdn-private.sm.cn/souti-imgs-lasting/0f430ee341c0374bd3262c01da00b2bf.jpg
bd7c2ed11fb84061ade7102d443ac1b7,,语文,初三,下册,第六单元,南安军,古诗词,南安军,https://cdn-private.sm.cn/souti-imgs-lasting/sd_3e40a398260ed5f2a24bead3d4a134cb_topxise.jpg,必背古诗;教材精讲,,南安军,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_71da6effc23d0c7565f68ec681a964c4.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/df7254f41780de011459f93cb1d34b51.png,https://cdn-private.sm.cn/souti-imgs-lasting/df7254f41780de011459f93cb1d34b51.jpg
d9ef0904ad254ad284ead98cb57c8360,,语文,初三,下册,第六单元,山坡羊·潼关怀古,古诗词,山坡羊·潼关怀古,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_209b60c7e86c5b76a5c89c9097ac68d9_topxise.jpg,必背古诗;教材精讲,,山坡羊·潼关怀古,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ca587ecbf77eb6344c1acca0c914ba2c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/8ae64fa9d37bb748f967c1c4c5afd463.png,https://cdn-private.sm.cn/souti-imgs-lasting/8ae64fa9d37bb748f967c1c4c5afd463.jpg
b55e6e65d8a34e7a9b64f9f233ab1ef9,,语文,初三,下册,第六单元,山坡羊·骊山怀古,古诗词,山坡羊·骊山怀古,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_941b18d8f2b256a73cf005922a42c46d_topxise.jpg,必背古诗;教材精讲,,山坡羊·骊山怀古,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_d55619a8c7ae68ace9784d1dd4bbac64.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/6560f6618319479f941fa0fc9855030f.png,https://cdn-private.sm.cn/souti-imgs-lasting/6560f6618319479f941fa0fc9855030f.jpg
1cd2de8c460f486dbc8862c4e90c3a45,,语文,初三,下册,第六单元,曹刿论战,文言文,曹刿论战,https://cdn-private.sm.cn/souti-imgs-lasting/sd_af5126af067579a0eb9e154d693f0ba0_topxise.jpg,必背古诗;教材精讲,,曹刿论战,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b2a88b8b90274f33a35aa32d45abebdb.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/7ebeaf6f763fa42bf0fb63a6834d549e.png,https://cdn-private.sm.cn/souti-imgs-lasting/7ebeaf6f763fa42bf0fb63a6834d549e.jpg
f5cc63ad38864525b72998a405be01c8,,语文,初三,下册,第六单元,朝天子·咏喇叭,古诗词,朝天子·咏喇叭,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_abe6de760e8c9231257cffc066c7a522_topxise.jpg,必背古诗;教材精讲,,朝天子·咏喇叭,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_65fa31a93fc299c96d89a3fba34c9647.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/524195025300db53475edc6ab8ffcb56.png,https://cdn-private.sm.cn/souti-imgs-lasting/524195025300db53475edc6ab8ffcb56.jpg
df9f69087db349078f87bb13712b3173,,语文,初三,下册,第六单元,白雪歌送武判官归京,古诗词,白雪歌送武判官归京,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_5222f33f121a6ad4802d72b3cd1a78a1_topxise.jpg,必背古诗;教材精讲,,白雪歌送武判官归京,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6a2b45a98402d44bcb9d74d29c265839.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/dfa4924f91d7f1db72a81320ba9ce556.png,https://cdn-private.sm.cn/souti-imgs-lasting/dfa4924f91d7f1db72a81320ba9ce556.jpg
74d828828b12465db35e1022ad4fc680,,语文,初三,下册,第六单元,过零丁洋,古诗词,过零丁洋,https://cdn-private.sm.cn/souti-imgs-lasting/sd_63742e9de278b73c5ed0c660f85bc3b3_topxise.jpg,必背古诗;教材精讲,,过零丁洋,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_4ecfb57da148be50d0b3232c323650be.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/5b39f0e03480b0a37cd6a9878a4f90f7.png,https://cdn-private.sm.cn/souti-imgs-lasting/5b39f0e03480b0a37cd6a9878a4f90f7.jpg
d293b26a17c5448da62520c2b700f02b,,语文,初三,下册,第六单元,邹忌讽齐王纳谏,文言文,邹忌讽齐王纳谏,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_7a3a231623b126488f9fe1b488faba30_topxise.jpg,必背古诗;教材精讲,,邹忌讽齐王纳谏,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_bebbca6eb2776e36f53840def77c91d1.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/c9428e38d15a4216e712f1965b12a02a.png,https://cdn-private.sm.cn/souti-imgs-lasting/c9428e38d15a4216e712f1965b12a02a.jpg
1c6d862d34bd4c1d83a49d7956d56d38,,语文,初三,下册,第六单元,陈涉世家,文言文,陈涉世家,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_593fdc50331d1df419a2499cadabe47f_topxise.jpg,必背古诗;教材精讲,,陈涉世家,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_c10dd3b99055d1f5935cff6486f3821a.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/773cf2b11f4c685893ac03b27f646f27.png,https://cdn-private.sm.cn/souti-imgs-lasting/773cf2b11f4c685893ac03b27f646f27.jpg
8bbba6f19cbf45afb7d256e39e94ac8e,,语文,初三,下册,第四单元,不求甚解,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_edcde8b9e46be07c5ef341930afd76f3_topxise.jpg,教材精讲,,不求甚解,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_1fd5e608c3ab8320096200168d658358.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/397b61b74d1e03480f82645d70392e1c.png,https://cdn-private.sm.cn/souti-imgs-lasting/397b61b74d1e03480f82645d70392e1c.jpg
2e293ab7198648258f98037c6d5353a1,,语文,初三,下册,第四单元,修改润色,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_62fa4ecbfe5036eef1e3d8f1d262c637_topxise.jpg,教材精讲,,修改润色,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_09b2ab34391503725d3950de97f2a0a0.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/967650b06f9342b34a18f0e3b0ee3286.png,https://cdn-private.sm.cn/souti-imgs-lasting/967650b06f9342b34a18f0e3b0ee3286.jpg
fcd5b9ef80a840ff9765053636b05918,,语文,初三,下册,第四单元,山水画的意境,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_89742473a81940e795b8ae2a59746cae_topxise.jpg,教材精讲,,山水画的意境,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_fa2bf82e490e2054b42d82f297207a2d.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/72979398dd1ae0eb1c8b492d7257af5c.png,https://cdn-private.sm.cn/souti-imgs-lasting/72979398dd1ae0eb1c8b492d7257af5c.jpg
529b506de1fb4ec8a52b3ec3ebb70059,,语文,初三,下册,第四单元,谈读书,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6eb36c182fdc777787a262b23dbb1503_topxise.jpg,教材精讲,,谈读书,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_fe1b76024846d0e59e0181bd8f76d88e.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/7285f00ac34d6973686e15a1fbef2fd4.png,https://cdn-private.sm.cn/souti-imgs-lasting/7285f00ac34d6973686e15a1fbef2fd4.jpg
6e95a26b6a5040269ae67eb222348f47,,语文,初三,下册,第四单元,驱遣我们的想象,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_81b57329cbfd7439f2d4aaf09e1f2adc_topxise.jpg,教材精讲,,驱遣我们的想象,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_77ed9b1bb6da543196322a10665cf773.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/59c44c561980e4a11591665bac2fc24a.png,https://cdn-private.sm.cn/souti-imgs-lasting/59c44c561980e4a11591665bac2fc24a.jpg
aa424f90ffab1ed6,yuwen_2070297,语文,一年级,上册,第一单元,咏鹅,古诗词,7岁神童写鹅诗，成儿童启蒙作品,https://cdn-private.sm.cn/souti-imgs-lasting/00050ce0716e68dbe75e95d45f7791a6_bottomxise.jpg,必背古诗,,咏鹅,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_02b7a6bb38aa96ff1aca4b1e27e9705a.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/e8fec91e9d3726ebd21529bc35afedde.png,https://cdn-private.sm.cn/souti-imgs-lasting/e8fec91e9d3726ebd21529bc35afedde.jpg
d0c1c47e1ea776bf,yuwen_2080299,语文,一年级,上册,第五单元,悯农（其二）,古诗词,谁知盘中餐，粒粒皆辛苦？,https://cdn-private.sm.cn/souti-imgs-lasting/698a039313992a7159bc92c84eaed626_bottomxise.jpg,必背古诗,,悯农（其二）,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_12930aa3d62b4543d10b3905f76f5cb5.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/7063b98cbdfd6500a6904919de72e938.png,https://cdn-private.sm.cn/souti-imgs-lasting/7063b98cbdfd6500a6904919de72e938.jpg
7c7cfc9cac919cac,yuwen_2080298,语文,一年级,上册,第五单元,画,古诗词,为何水无声，春去花还在？,https://cdn-private.sm.cn/souti-imgs-lasting/5c66d3fbb43bec5e95542779e7053962_bottomxise.jpg,必背古诗,,画,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_2659546c8a6b478f146b8e5eed0d197e.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/3ded2c62a6df99ed1bbd1304a9d75ce1.png,https://cdn-private.sm.cn/souti-imgs-lasting/3ded2c62a6df99ed1bbd1304a9d75ce1.jpg
5ef68c7bcdf5d5a0,yuwen_2070301,语文,一年级,上册,第八单元,风,古诗词,"谁都没见过风，但这首诗""画""出来了",https://cdn-private.sm.cn/souti-imgs-lasting/6a91674ef6d119fdccde190b71eedca2_bottomxise.jpg,必背古诗,,风,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_4dcdff6d6f99c67c31377c713d31e694.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/3e23ebed9f783215d37babb6074e7bce.png,https://cdn-private.sm.cn/souti-imgs-lasting/3e23ebed9f783215d37babb6074e7bce.jpg
ae2e856db07faaff,yuwen_2080300,语文,一年级,上册,第六单元,古朗月行（节选）,古诗词,似白玉盘又似瑶台镜，真相是什么？,https://cdn-private.sm.cn/souti-imgs-lasting/fef47c5973ffadb117a3898c3779df71_bottomxise.jpg,必背古诗,,古朗月行（节选）,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_1f48deae66d46dfc03a44e01f9a26a66.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/286a1383d9c1b5de72cabcaf2ec00463.png,https://cdn-private.sm.cn/souti-imgs-lasting/286a1383d9c1b5de72cabcaf2ec00463.jpg
3837b0f95f59c721,yuwen_2060261,语文,一年级,上册,第四单元,江南,古诗词,鱼儿为何总在莲叶下躲猫猫？,https://cdn-private.sm.cn/souti-imgs-lasting/fc7dc624da56da574b7381981e0d383a_bottomxise.jpg,必背古诗,,江南,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_0b0a97d54d37652b9328046e3d3d283a.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/ef787b0d50c043c9465ce68e7515d9da.png,https://cdn-private.sm.cn/souti-imgs-lasting/ef787b0d50c043c9465ce68e7515d9da.jpg
3f8d408914ad2909,yuwen_2080302,语文,二年级,上册,第一单元,梅花,古诗词,"墙角""雪""飘香？真相藏在寒风里",https://cdn-private.sm.cn/souti-imgs-lasting/b3688cb69c12943803af76d37e0f4173_bottomxise.jpg,必背古诗,,梅花,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_bbe869ef37ccf4af30bd35cf13a0d67c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/6053157e9a778951e9a0ad24aa973181.png,https://cdn-private.sm.cn/souti-imgs-lasting/6053157e9a778951e9a0ad24aa973181.jpg
e79ba5b55cea10ab,yuwen_2080304,语文,二年级,上册,第七单元,夜宿山寺,古诗词,百尺高楼，他为何连呼吸都屏住？,https://cdn-private.sm.cn/souti-imgs-lasting/d6e2632710aaff3f978393d31fd8b6fe_bottomxise.jpg,必背古诗,,夜宿山寺,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_90743f80abcc63b3769f9560b07e9d72.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/4d795ddfbd54eb7d8b30077b8bba8a39.png,https://cdn-private.sm.cn/souti-imgs-lasting/4d795ddfbd54eb7d8b30077b8bba8a39.jpg
653dceb64bb1c9ad,yuwen_2080267,语文,二年级,上册,第七单元,敕勒歌,古诗词,天苍苍，野茫茫，风吹草低见牛羊。,https://cdn-private.sm.cn/souti-imgs-lasting/e74542690800616f1b6c9026a6e45e92_bottomxise.jpg,必背古诗,,敕勒歌,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b0f6d84188af6faa9703d648757e62c0.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/9cf0d6e4dcd573280c4239aa68dbcca6.png,https://cdn-private.sm.cn/souti-imgs-lasting/9cf0d6e4dcd573280c4239aa68dbcca6.jpg
bafac2de66f80adb,yuwen_2070303,语文,二年级,上册,第三单元,小儿垂钓,古诗词,有人问路，小孩却拼命摆手不说话,https://cdn-private.sm.cn/souti-imgs-lasting/da1b3989a2262e4a35d3bf5960e0b49e_bottomxise.jpg,必背古诗,,小儿垂钓,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_a18c7f30dd15572b30a8376090270dde.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/834e9d31dfd50ea00f6c9e3ca2b052f9.png,https://cdn-private.sm.cn/souti-imgs-lasting/834e9d31dfd50ea00f6c9e3ca2b052f9.jpg
d78d9e306aa0c0ce,yuwen_2060266,语文,二年级,上册,第五单元,江雪,古诗词,寒江雪里，老翁钓的真是鱼吗？,https://cdn-private.sm.cn/souti-imgs-lasting/6b16107b22c4435b132b2128f02e1f38_bottomxise.jpg,必背古诗,,江雪,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_83a775c5667edebf5d63cc3b697a39de.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/a48554a13948442de83d8da419e66da0.png,https://cdn-private.sm.cn/souti-imgs-lasting/a48554a13948442de83d8da419e66da0.jpg
fdf9d620a98d42b5,yuwen_2060265,语文,二年级,上册,第四单元,望庐山瀑布,古诗词,三千尺瀑布，真能从天而降？,https://cdn-private.sm.cn/souti-imgs-lasting/a7273c308c3b409edd2d4ea179f79490_bottomxise.jpg,必背古诗,,望庐山瀑布,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_56524b775bbe247e7e53eb73e0548ad2.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/7624d3a75730c4f104b3cb1e67f1f633.png,https://cdn-private.sm.cn/souti-imgs-lasting/7624d3a75730c4f104b3cb1e67f1f633.jpg
0f176783b4d43ef5,yuwen_2070264,语文,二年级,上册,第四单元,登鹳雀楼,古诗词,欲穷千里目，更上一层楼。,https://cdn-private.sm.cn/souti-imgs-lasting/9c6971deb8ad77eb2d31846c301a1b44_bottomxise.jpg,必背古诗,,登鹳雀楼,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_c151658d490f4bdda00bf7691f7f4fe6.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/7df9422ab0148354e684d0603950b3ad.png,https://cdn-private.sm.cn/souti-imgs-lasting/7df9422ab0148354e684d0603950b3ad.jpg
97bd2a669768c9bf,yuwen_2060305,语文,三年级,上册,第一单元,所见,古诗词,牧童唱歌震林樾，为何突然闭嘴了？,https://cdn-private.sm.cn/souti-imgs-lasting/d89744f9d84c195b5c7591f7659eefe7_bottomxise.jpg,必背古诗,,所见,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_8b6a20c83d964f2cb9814849cc68f4fe.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/5b5d3ff949340900522993c16cf33356.png,https://cdn-private.sm.cn/souti-imgs-lasting/5b5d3ff949340900522993c16cf33356.jpg
ede9887a1ff8e84d,yuwen_2080307,语文,三年级,上册,第七单元,采莲曲,古诗词,采莲女躲哪儿了？直到歌声响起才发现,https://cdn-private.sm.cn/souti-imgs-lasting/19e1308e52af619832fd470cb505897c_bottomxise.jpg,必背古诗,,采莲曲,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_714506f04b72638575bd4ec3ed4028a3.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/7075e5ca89846afe3d99a2df1761e478.png,https://cdn-private.sm.cn/souti-imgs-lasting/7075e5ca89846afe3d99a2df1761e478.jpg
